#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P9_megaHit.fasta	k191_920292	793	1240	-	pvdS	79-526/564	..============.	0/0	79.43	85.05	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_921022	833	1312	-	hcp/tssD	1-480/492	===============	0/0	97.56	81.46	vfdb	WP_002902160	(hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
P9_megaHit.fasta	k191_921892	112	417	+	hcp1	1-306/489	========/=.....	2/2	62.37	83.39	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_922685	8	218	-	fliQ	1-211/270	============...	0/0	78.15	82.94	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_924008	2461	2972	+	pvdS	1-512/564	==============.	0/0	90.78	80.08	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_925355	378	562	-	mbtH-like	19-203/219	.=============.	0/0	84.47	82.70	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_925368	358	542	-	mbtH-like	19-203/219	.=============.	0/0	84.47	82.70	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_925585	1	465	+	pvdS	48-512/564	.=============.	0/0	82.45	84.73	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_930207	1	293	+	pilG	103-395/408	...============	0/0	71.81	83.96	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_932498	2081	2524	-	flgC	1-441/441	========/======	3/5	99.77	83.60	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_932533	13	328	-	fliN	159-474/474	....====/======	5/6	66.03	86.21	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_933345	191	634	+	flgC	1-441/441	========/======	1/3	100.00	82.21	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_933356	1	336	+	flgC	109-441/441	...=====/======	1/3	75.51	80.66	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_935933	9319	10748	+	tssC	43-1472/1476	========/======	2/2	96.82	80.71	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_936234	8	409	-	PA1464	79-480/480	..======/======	2/4	83.33	84.41	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_937868	1	1327	+	tssC	146-1472/1476	.==============	0/0	89.91	80.03	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_93905	18	492	+	pvdS	37-511/564	==============.	0/0	84.22	83.16	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_939436	364	1177	-	fliM	122-935/972	.==============	0/0	83.74	87.96	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_939593	1	2570	+	clpV1	91-2705/2709	========/======	7/49	94.80	82.77	vfdb	NP_248780	(clpV1) type VI secretion system AAA+ family ATPase [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_940976	19	437	+	algU	1-419/582	===========....	0/0	71.99	80.43	vfdb	NP_249453	(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_94136	129	343	+	fliE	112-326/330	.....==========	0/0	65.15	80.93	vfdb	NP_249791	(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_944589	1	472	+	hsiB1/vipA/tssB	23-494/519	===============	0/0	90.94	86.44	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_946243	154	393	-	fliQ	31-270/270	.==============	0/0	88.89	81.25	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_946248	2	200	-	fliQ	31-229/270	.============..	0/0	73.70	82.41	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_946519	139	370	+	fliQ	1-232/270	=============..	0/0	85.93	81.90	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_947028	37	378	+	hcp1	1-342/489	========/==....	2/2	69.73	82.51	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_947121	187	679	-	flgH	202-694/696	....====/======	2/4	70.55	81.01	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_949038	133	335	-	mbtH-like	1-203/219	==============.	0/0	92.69	80.30	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_949092	1	573	-	crc	66-638/780	.=======/====..	2/2	73.33	81.36	vfdb	NP_254019	(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_954104	1	552	+	crc	229-780/780	....===========	0/0	70.77	82.97	vfdb	NP_254019	(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_95536	1	1271	-	algA	1-1271/1446	==============.	0/0	87.90	80.64	vfdb	NP_252241	(algA) phosphomannose isomerase / guanosine 5'-diphospho-D-mannose pyrophosphorylase [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_955858	1	419	+	flgH	70-488/696	.==========....	0/0	60.20	81.15	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_957336	106	398	+	PA1464	28-320/480	===========....	0/0	61.04	87.03	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_958386	132	1623	+	rpoN	1-1492/1494	========/======	5/8	99.60	83.42	vfdb	NP_253152	(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_960235	1	347	+	flgC	58-401/441	.=======/=====.	3/5	77.78	81.32	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_965576	56	442	-	flgC	58-441/441	.=======/======	3/5	86.85	81.96	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_965974	320	548	+	fliQ	1-229/270	=============..	0/0	84.81	81.66	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_971227	10	236	+	acpXL	1-227/237	===============	0/0	95.78	83.70	vfdb	WP_002963616	(acpXL) acyl carrier protein [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M]	
P9_megaHit.fasta	k191_973575	1	898	+	pvdM	435-1331/1347	....====/======	3/5	66.44	80.44	vfdb	NP_251083	(pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_973931	2	348	-	pilH	1-347/366	===============	0/0	94.81	82.42	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_973931	435	802	-	pilG	1-368/408	==============.	0/0	90.20	85.05	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_974569	479	1242	-	fleN	55-818/843	========/======	2/2	90.51	82.09	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_974991	1	459	+	motC	283-741/741	.....==========	0/0	61.94	82.14	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_978262	3	308	+	pilG	58-363/408	..============.	0/0	75.00	85.95	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_983086	10632	11084	-	PA1464	28-480/480	===============	0/0	94.38	86.53	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_983117	2	338	+	hsiB1/vipA/tssB	97-433/519	..===========..	0/0	64.93	86.65	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_985401	1	956	-	alg8	418-1373/1485	....==========.	0/0	64.38	84.52	vfdb	NP_252231	(alg8) alginate-c5-mannuronan-epimerase AlgG [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_985930	160	360	-	fliQ	70-270/270	...============	0/0	74.44	82.09	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_989484	71	652	+	algU	1-582/582	===============	0/0	100.00	81.44	vfdb	NP_249453	(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_100985	101	773	-	fliA	65-734/744	.=======/======	2/3	90.05	80.53	vfdb	NP_250146	(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_100985	850	1658	-	fleN	10-818/843	========/======	2/2	95.85	83.83	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_101110	235	720	+	hcp/tssD	1-486/498	===============	0/0	97.59	88.27	vfdb	NP_251057	(hcp/tssD) Hcp family type VI secretion system effector [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_120014	2	340	+	pilH	28-366/366	.==============	0/0	92.62	83.48	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_128739	2	599	+	fliM	148-745/972	..==========...	0/0	61.52	90.30	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_129090	201	644	+	flgC	1-441/441	========/======	3/5	99.77	81.57	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_129556	824	1638	+	PA3348	12-823/825	========/======	5/7	98.18	81.27	vfdb	NP_252038	(PA3348) chemotaxis protein methyltransferase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_130169	58	798	+	motC	1-741/741	===============	0/0	100.00	80.97	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_134638	712	1411	+	flgG	8-707/786	========/=====.	2/4	88.80	81.77	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_13526	2	300	-	pilG	1-299/408	===========....	0/0	73.28	84.61	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_143106	201	1247	+	flgI	64-1110/1110	========/======	2/2	94.23	84.92	vfdb	NP_249775	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_15210	602	1813	-	pvdM	109-1320/1347	.=======/======	4/6	89.76	80.58	vfdb	NP_251083	(pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_161079	125	636	+	pvdS	1-512/564	==============.	0/0	90.78	84.57	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_166462	1	1198	-	algB	22-1222/1350	========/=====.	3/7	88.59	81.21	vfdb	NP_254170	(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_166542	786	1067	-	acpXL	1-282/282	===============	0/0	100.00	87.59	vfdb	WP_002963985	(acpXL) acyl carrier protein [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M]	
P10_megaHit.fasta	k191_169337	1392	1778	+	pilG	1-387/408	===============	0/0	94.85	82.69	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_169337	1857	2198	+	pilH	1-342/366	===============	0/0	93.44	84.50	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_171227	1	618	-	fliA	62-676/744	.=======/=====.	3/3	82.66	80.91	vfdb	NP_250146	(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_171227	695	1503	-	fleN	10-818/843	========/======	2/2	95.85	82.59	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_17333	2468	2942	+	hsiB1/vipA/tssB	21-495/519	===============	0/0	91.52	87.16	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_177170	6	584	-	flgG	8-586/786	========/===...	2/6	73.28	81.96	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_181407	44	677	-	crc	145-778/780	..=============	0/0	81.28	81.07	vfdb	NP_254019	(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_184994	88	491	+	PA1464	28-431/480	==============.	0/0	84.17	85.89	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_190623	1	906	+	pvdM	276-1181/1347	..======/=====.	2/4	67.11	80.07	vfdb	NP_251083	(pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_193274	11	445	-	fliN	28-474/474	========/======	11/24	90.51	81.46	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_193274	529	1293	-	fliM	202-967/972	..======/======	1/1	78.70	88.51	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_205209	25	1306	-	dotU1	61-1342/1350	========/======	8/16	94.37	80.08	vfdb	NP_248768	(dotU1) type VI secretion system protein DotU [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_209947	29	445	+	flgC	1-414/441	========/======	3/5	93.65	81.58	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_209980	29	472	+	flgC	1-441/441	========/======	3/5	99.77	82.02	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_212831	13	857	-	algW	149-993/1170	.=======/====..	8/10	71.79	80.82	vfdb	NP_253136	(algW) AlgW protein [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_218814	2	320	+	hcp/tssD	154-472/492	....===========	0/0	64.84	80.56	vfdb	WP_002902160	(hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
P10_megaHit.fasta	k191_22138	725	1061	+	pilZ	21-357/357	===============	0/0	94.40	85.16	vfdb	NP_251650	(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_231947	75	440	+	pilH	1-366/366	===============	0/0	100.00	83.61	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_236196	216	712	+	vfr	1-497/645	============...	0/0	77.05	81.09	vfdb	NP_249343	(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_236995	304	969	+	crc	1-666/780	=============..	0/0	85.38	84.38	vfdb	NP_254019	(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_239533	103	307	-	mbtH-like	1-205/219	===============	0/0	93.61	85.85	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_239533	462	1796	-	pvdH	7-1341/1410	===============	0/0	94.68	83.30	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_241365	221	999	-	pvdO	77-855/855	.=======/======	6/8	90.64	80.72	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_244808	3	323	-	hcp1	1-321/489	========/==....	2/2	65.44	83.54	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_244818	3	323	-	hcp1	1-321/489	========/==....	2/2	65.44	82.92	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_248523	1	570	-	motC	1-570/741	============...	0/0	76.92	80.53	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_252514	934	2366	-	tssC	40-1472/1476	===============	0/0	97.09	81.09	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_255328	426	1012	-	flgG	196-782/786	...=====/======	2/4	74.43	81.32	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_257546	1	1094	+	fleQ	352-1445/1473	...============	0/0	74.27	86.02	vfdb	NP_249788	(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_258076	3	874	-	fliI	1-872/1356	==========.....	0/0	64.31	83.94	vfdb	NP_249795	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_263172	1	632	+	fliM	223-854/972	...===========.	0/0	65.02	89.40	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_266555	358	560	-	mbtH-like	1-203/219	==============.	0/0	92.69	84.73	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_272677	2313	3321	+	rpoS	1-1003/1005	========/======	7/12	99.50	81.52	vfdb	NP_252312	(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_272894	774	1327	-	motA	295-848/852	....====/======	2/2	64.91	80.90	vfdb	NP_253641	(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_279038	185	755	+	algU	1-571/582	===============	0/0	98.11	81.44	vfdb	NP_249453	(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_281777	3	457	+	hsiB1/vipA/tssB	40-494/519	.==============	0/0	87.67	88.35	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_283708	498	1633	-	PA1459	1-1100/1107	========/======	11/38	99.28	80.47	vfdb	NP_250150	(PA1459) chemotaxis-specific methylesterase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_283927	1	707	+	pvdO	147-853/855	..======/======	8/12	81.99	80.64	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_285379	1	744	+	fliM	150-893/972	..============.	0/0	76.54	88.04	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_289878	2393	2904	+	pvdS	1-512/564	==============.	0/0	90.78	85.55	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P10_megaHit.fasta	k191_291679	670	1918	+	fliI	1-1249/1356	========/=====.	6/10	91.74	84.53	vfdb	NP_249795	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
