#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P10_megaHit.fasta	k191_527898	534	1211	+	Pseudomonas_aeruginosa_CpxR	1-678/678	========/======	4/6	99.56	81.20	card	LT673656.1:1885022-1884344	CpxR is directly involved in activation of expression of RND efflux pump MexAB-OprM in P. aeruginosa. CpxR is required to enhance mexAB-oprM expression and drug resistance in the absence of repressor MexR.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline
P10_megaHit.fasta	k191_537124	876	1334	-	Pseudomonas_aeruginosa_CpxR	220-678/678	....====/======	4/16	66.52	82.01	card	LT673656.1:1885022-1884344	CpxR is directly involved in activation of expression of RND efflux pump MexAB-OprM in P. aeruginosa. CpxR is required to enhance mexAB-oprM expression and drug resistance in the absence of repressor MexR.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline
P10_megaHit.fasta	k191_551511	1	595	+	Pseudomonas_aeruginosa_CpxR	84-678/678	.=======/======	6/8	87.17	81.80	card	LT673656.1:1885022-1884344	CpxR is directly involved in activation of expression of RND efflux pump MexAB-OprM in P. aeruginosa. CpxR is required to enhance mexAB-oprM expression and drug resistance in the absence of repressor MexR.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline
P10_megaHit.fasta	k191_571881	1	498	+	Pseudomonas_aeruginosa_CpxR	181-678/678	...=====/======	5/6	73.01	84.03	card	LT673656.1:1885022-1884344	CpxR is directly involved in activation of expression of RND efflux pump MexAB-OprM in P. aeruginosa. CpxR is required to enhance mexAB-oprM expression and drug resistance in the absence of repressor MexR.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline
P10_megaHit.fasta	k191_583549	1	254	-	YajC	28-281/339	.============..	0/0	74.93	80.71	card	VAOQ01003483.1:0-339	YajC interacts with the AcrAB-TolC efflux pump in a way that in uncharacterized but is shown to grant increased fitness in the presence of linezolid rifampicin and vancomycin.	cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycopeptide;glycylcycline;oxazolidinone;penam;phenicol;rifamycin;tetracycline
P10_megaHit.fasta	k191_584853	1	221	-	YajC	28-248/339	.==========....	0/0	65.19	84.16	card	VAOQ01003483.1:0-339	YajC interacts with the AcrAB-TolC efflux pump in a way that in uncharacterized but is shown to grant increased fitness in the presence of linezolid rifampicin and vancomycin.	cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycopeptide;glycylcycline;oxazolidinone;penam;phenicol;rifamycin;tetracycline
P10_megaHit.fasta	k191_625701	3	2380	+	MexW	641-3018/3057	..======/======	4/6	77.69	80.72	card	NC_002516.2:4904646-4907703	MexW is the RND-type membrane protein of the efflux complex MexVW-OprM.	disinfecting_agents_and_antiseptics;fluoroquinolone;macrolide;phenicol;tetracycline
P10_megaHit.fasta	k191_67653	482	696	+	YajC	37-248/339	.=======/===...	2/5	62.24	84.72	card	VAOQ01003483.1:0-339	YajC interacts with the AcrAB-TolC efflux pump in a way that in uncharacterized but is shown to grant increased fitness in the presence of linezolid rifampicin and vancomycin.	cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycopeptide;glycylcycline;oxazolidinone;penam;phenicol;rifamycin;tetracycline
P10_megaHit.fasta	k191_96873	14321	15193	+	BJP-1	1-873/885	===============	0/0	98.64	83.85	card	CP011360.1:6169922-6170807	BJP-1 is a subclass B3 ortholog found in Bradyrhizobium japonicum that hydrolyzes most beta-lactams except aztreonam ticarcillin and temocillin.	carbapenem
P11_megaHit.fasta	k191_116929	44	375	+	RbpA	1-332/345	===============	0/0	96.23	87.35	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P11_megaHit.fasta	k191_128864	36	875	-	sul1	1-840/840	===============	0/0	100.00	100.00	card	JF969163.1:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
P11_megaHit.fasta	k191_128864	869	1216	-	qacEdelta1	1-348/348	===============	0/0	100.00	100.00	card	U49101.1:1490-1838	QacEdelta1 is a resistance gene conferring resistance to antiseptics. It is different from QacE only at the 3'-terminus.	disinfecting_agents_and_antiseptics
P11_megaHit.fasta	k191_14378	627	958	+	RbpA	1-332/345	===============	0/0	96.23	85.24	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P11_megaHit.fasta	k191_182250	4678	5493	-	sul2	1-816/816	===============	0/0	100.00	100.00	card	AY055428.1:21084-20268	Sul2 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria usually found on small plasmids.	sulfonamide
P11_megaHit.fasta	k191_204554	1	3113	+	rpoB2	392-3462/3489	.=======/======	16/56	87.82	81.73	card	AP006618.1:4835199-4838688	Due to gene duplication the genomes of Nocardia species include both rifampin-sensitive beta-subunit of RNA polymerase (rpoB) and rifampin-resistant beta-subunit of RNA polymerase (rpoB2) genes with ~88% similarity between the two gene products. Expression of the rpoB2 variant results in replacement of rifampin sensitivity with rifampin resistance.	rifamycin
P11_megaHit.fasta	k191_24596	5769	6405	+	mtrA	1-637/687	==============.	0/0	92.72	85.87	card	AL123456.3:3627349-3626662	MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.	macrolide;penam
P11_megaHit.fasta	k191_248187	589	1779	-	tet(C)	1-1191/1191	===============	0/0	100.00	100.00	card	AY043299.1:5175-3984	Tet(C) is a tetracycline efflux pump found in many species of Gram-negative bacteria. It is typically found in plasmid DNA.	tetracycline
P11_megaHit.fasta	k191_254991	1	785	-	APH(6)-Id	1-785/837	===============	0/0	93.79	99.75	card	AF024602.1:3155-3992	APH(6)-Id is an aminoglycoside phosphotransferase encoded by plasmids integrative conjugative elements and chromosomal genomic islands in K. pneumoniae Salmonella spp. E. coli Shigella flexneri Providencia alcalifaciens Pseudomonas spp. V. cholerae Edwardsiella tarda Pasteurella multocida and Aeromonas bestiarum.	aminoglycoside
P11_megaHit.fasta	k191_273851	2855	6349	+	rpoB2	1-3462/3489	========/======	17/45	99.05	81.26	card	AP006618.1:4835199-4838688	Due to gene duplication the genomes of Nocardia species include both rifampin-sensitive beta-subunit of RNA polymerase (rpoB) and rifampin-resistant beta-subunit of RNA polymerase (rpoB2) genes with ~88% similarity between the two gene products. Expression of the rpoB2 variant results in replacement of rifampin sensitivity with rifampin resistance.	rifamycin
P11_megaHit.fasta	k191_286766	3145	3901	+	sul4	1-757/864	==============.	0/0	87.62	100.00	card	NG_056174.1:100-964	sul4 is a dihydropteroate synthase gene and mobile sulfonamide resistance gene shown to confer resistance when expressed in E. coli.	sulfonamide
P11_megaHit.fasta	k191_293262	36440	37124	+	mtrA	1-685/687	===============	0/0	99.71	84.67	card	AL123456.3:3627349-3626662	MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.	macrolide;penam
P11_megaHit.fasta	k191_297697	9004	9683	+	mtrA	8-687/687	===============	0/0	98.98	86.77	card	AL123456.3:3627349-3626662	MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.	macrolide;penam
P11_megaHit.fasta	k191_319744	845	1705	-	TEM-116	1-861/861	===============	0/0	100.00	100.00	card	U36911.1:1429-2290	TEM-116 is a broad-spectrum beta-lactamase found in many species of bacteria.	cephalosporin;monobactam;penam;penem
P11_megaHit.fasta	k191_4643	29072	29401	+	RbpA	1-330/345	===============	0/0	95.65	86.06	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P11_megaHit.fasta	k191_68783	9191	9516	-	RbpA	1-326/345	===============	0/0	94.49	89.57	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P12_megaHit.fasta	k191_117940	5786	6470	-	mtrA	1-685/687	===============	0/0	99.71	86.13	card	AL123456.3:3627349-3626662	MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.	macrolide;penam
P12_megaHit.fasta	k191_121679	366	1048	-	mtrA	1-683/687	===============	0/0	99.42	84.77	card	AL123456.3:3627349-3626662	MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.	macrolide;penam
P12_megaHit.fasta	k191_129535	283	612	-	RbpA	1-330/345	===============	0/0	95.65	86.97	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P12_megaHit.fasta	k191_180226	291	1151	+	TEM-116	1-861/861	===============	0/0	100.00	100.00	card	U36911.1:1429-2290	TEM-116 is a broad-spectrum beta-lactamase found in many species of bacteria.	cephalosporin;monobactam;penam;penem
P12_megaHit.fasta	k191_231266	5814	7004	+	tet(C)	1-1191/1191	===============	0/0	100.00	99.92	card	AY043299.1:5175-3984	Tet(C) is a tetracycline efflux pump found in many species of Gram-negative bacteria. It is typically found in plasmid DNA.	tetracycline
P12_megaHit.fasta	k191_246845	82	548	-	mtrA	219-685/687	....===========	0/0	67.98	86.51	card	AL123456.3:3627349-3626662	MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.	macrolide;penam
P12_megaHit.fasta	k191_287793	147	476	-	RbpA	1-330/345	===============	0/0	95.65	85.45	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P12_megaHit.fasta	k191_298230	11389	11718	-	RbpA	1-330/345	===============	0/0	95.65	86.36	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P12_megaHit.fasta	k191_309611	1146	2392	+	tet(A)	1-1247/1275	===============	0/0	97.80	100.00	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
P12_megaHit.fasta	k191_362063	4787	5116	+	RbpA	1-330/345	===============	0/0	95.65	87.58	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P12_megaHit.fasta	k191_368762	59	895	-	APH(6)-Id	1-837/837	===============	0/0	100.00	99.40	card	AF024602.1:3155-3992	APH(6)-Id is an aminoglycoside phosphotransferase encoded by plasmids integrative conjugative elements and chromosomal genomic islands in K. pneumoniae Salmonella spp. E. coli Shigella flexneri Providencia alcalifaciens Pseudomonas spp. V. cholerae Edwardsiella tarda Pasteurella multocida and Aeromonas bestiarum.	aminoglycoside
P12_megaHit.fasta	k191_424782	7081	10569	+	rpoB2	1-3462/3489	========/======	16/41	99.03	80.86	card	AP006618.1:4835199-4838688	Due to gene duplication the genomes of Nocardia species include both rifampin-sensitive beta-subunit of RNA polymerase (rpoB) and rifampin-resistant beta-subunit of RNA polymerase (rpoB2) genes with ~88% similarity between the two gene products. Expression of the rpoB2 variant results in replacement of rifampin sensitivity with rifampin resistance.	rifamycin
P12_megaHit.fasta	k191_486194	182	514	+	RbpA	1-333/345	===============	0/0	96.52	87.39	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P12_megaHit.fasta	k191_504960	243	1022	-	aadA2	1-780/780	===============	0/0	100.00	100.00	card	AF156486.1:5012-5792	aadA2 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in K. pneumoniae Salmonella spp. Corynebacterium glutamicum C. freundii and Aeromonas spp.	aminoglycoside
P12_megaHit.fasta	k191_514968	436	1251	-	sul2	1-816/816	===============	0/0	100.00	100.00	card	AY055428.1:21084-20268	Sul2 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria usually found on small plasmids.	sulfonamide
P12_megaHit.fasta	k191_533064	111	443	-	qacL	1-333/333	===============	0/0	100.00	99.40	card	DQ149925.1:188-521	A subunit of the qac multidrug efflux pump in Vibrio cholerae.	disinfecting_agents_and_antiseptics
P12_megaHit.fasta	k191_538565	188	519	-	RbpA	1-332/345	===============	0/0	96.23	89.16	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P12_megaHit.fasta	k191_574933	208	368	+	rsmA	1-161/186	=============..	0/0	86.56	80.12	card	AF061757.1:834-1020	rsmA is a gene that regulates virulence of Pseudomonas aeruginosa. However its negative effect on MexEF-OprN overexpression has been noted to confer resistance to various antibiotics. It's Escherichia coli homolog is csrA.	diaminopyrimidine;fluoroquinolone;phenicol
P12_megaHit.fasta	k191_591466	733	1572	-	sul1	1-840/840	===============	0/0	100.00	100.00	card	JF969163.1:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
P12_megaHit.fasta	k191_591466	1566	1913	-	qacEdelta1	1-348/348	===============	0/0	100.00	100.00	card	U49101.1:1490-1838	QacEdelta1 is a resistance gene conferring resistance to antiseptics. It is different from QacE only at the 3'-terminus.	disinfecting_agents_and_antiseptics
P12_megaHit.fasta	k191_606816	486	1709	+	mefC	1-1224/1224	===============	0/0	100.00	98.37	card	AB571865.1:145536-144312	mefC is a macrolide efflux gene isolated from a plasmid in Photobacterium damselae.	macrolide
P12_megaHit.fasta	k191_6447	927	2147	+	cmlA1	1-1221/1260	===============	0/0	96.90	99.92	card	M64556.1:600-1860	cmlA1 is a plasmid or transposon-encoded chloramphenicol exporter that is found in Pseudomonas aeruginosa and Klebsiella pneumoniae.	phenicol
P12_megaHit.fasta	k191_70689	808	1490	+	mtrA	1-683/687	===============	0/0	99.42	86.09	card	AL123456.3:3627349-3626662	MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.	macrolide;penam
P12_megaHit.fasta	k191_713749	259	590	+	RbpA	1-332/345	===============	0/0	96.23	88.86	card	HQ203032.1:0-345	RNA-polymerase binding protein which confers resistance to rifampin.	rifamycin
P12_megaHit.fasta	k191_733524	545	1229	+	mtrA	1-685/687	===============	0/0	99.71	84.67	card	AL123456.3:3627349-3626662	MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.	macrolide;penam
P13_megaHit.fasta	k191_520521	1	517	+	TEM-116	49-565/861	==========.....	0/0	60.05	100.00	card	U36911.1:1429-2290	TEM-116 is a broad-spectrum beta-lactamase found in many species of bacteria.	cephalosporin;monobactam;penam;penem
P14_megaHit.fasta	k191_1024566	23	985	+	ANT(3'')-IIa	1-970/972	========/======	3/7	99.07	90.62	card	X02340.1:222-1194	ANT(3'')-IIa is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms.	aminoglycoside
P14_megaHit.fasta	k191_1090935	15519	16178	-	catQ	1-660/660	===============	0/0	100.00	99.39	card	M55620.1:0-660	catQ is a chromosome-encoded variant of the cat gene found in Clostridium perfringens.	phenicol
P14_megaHit.fasta	k191_1111137	304	1209	+	mphA	1-906/906	===============	0/0	100.00	100.00	card	D16251.1:2531-1625	The mphA gene encodes for resistance enzyme MPH(2')-I which preferentially inactivate 14-membered macrolides (e.g.erythromycin telithromycin roxithromycin) over 16-membered macrolides (e.g.tylosin spiramycin). It phosphorylates macrolides at 2'-OH hydroxyl of desosamine sugar of macrolides in a GTP-dependent manner.	macrolide
P14_megaHit.fasta	k191_1114089	5	477	+	OXA-491	287-759/762	.....==========	0/0	62.07	80.13	card	NG_049771.1:101-862	OXA-491 is a OXA beta-lactamase.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_1135829	224	629	+	lnuC	1-406/495	=============..	0/0	82.02	99.02	card	AY928180.1:0-495	lnuC is a transposon-mediated nucleotidyltransferase found in Streptococcus agalactiae.	lincosamide
P14_megaHit.fasta	k191_116333	465	1373	-	AER-1	7-915/915	===============	0/0	99.34	83.72	card	U14748.1:324-1239	AER-1 is a beta-lactamase found in Aeromonas hydrophila.	penam
P14_megaHit.fasta	k191_1179764	1686	2585	-	VEB-9	1-900/900	===============	0/0	100.00	100.00	card	AF324833.1:0-900	VEB-9 is a beta-lactamase. From the Lahey list of VEB beta-lactamases.	cephalosporin;monobactam
P14_megaHit.fasta	k191_1215614	692	1343	-	OXA-504	144-795/795	..=============	0/0	82.01	99.39	card	NG_049782.1:1-795	OXA-504 is a OXA beta-lactamase.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_1226714	552	1049	+	dfrA21	1-498/498	===============	0/0	100.00	100.00	card	AM932669.1:105-603	dfrA21 is an integron-encoded dihydrofolate reductase found in Salmonella enterica.	diaminopyrimidine
P14_megaHit.fasta	k191_1244154	3	2235	+	ceoB	845-3077/3084	...=====/======	8/12	72.21	80.30	card	U97042.1:1263-4347	ceoB is a cytoplasmic membrane component of the CeoAB-OpcM efflux pump.	aminoglycoside;fluoroquinolone
P14_megaHit.fasta	k191_1285344	108	796	-	NPS-1	1-689/783	==============.	0/0	87.99	97.97	card	AY027589.1:45-828	NPS-1 is a plasmid-encoded class D beta-lactamases identified from two Pseudomonas aeruginosa isolates in 1986.	cephalosporin;penam
P14_megaHit.fasta	k191_1293101	1	796	-	OXA-9	1-796/825	===============	0/0	96.48	98.49	card	M55547.1:0-825	OXA-9 is a beta-lactamase found in Klebsiella pneumoniae.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_1349278	553	1398	-	aadA11	1-846/846	===============	0/0	100.00	99.88	card	AY758206.1:2743-3589	aadA11 is an integron-encoded aminoglycoside nucleotidyltransferase gene in E. coli and P. aeruginosa.	aminoglycoside
P14_megaHit.fasta	k191_1351645	457	1224	+	OXA-491	1-762/762	========/======	1/6	100.00	81.90	card	NG_049771.1:101-862	OXA-491 is a OXA beta-lactamase.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_1359670	219	1132	+	AER-1	2-915/915	===============	0/0	99.89	98.80	card	U14748.1:324-1239	AER-1 is a beta-lactamase found in Aeromonas hydrophila.	penam
P14_megaHit.fasta	k191_1365385	319	1356	-	EreD	190-1227/1227	..=============	0/0	84.60	98.94	card	KP265721.1:331-1558	EreD is an erythromycin esterase protein.	macrolide
P14_megaHit.fasta	k191_1365435	433	1470	-	EreD	190-1227/1227	..=============	0/0	84.60	96.15	card	KP265721.1:331-1558	EreD is an erythromycin esterase protein.	macrolide
P14_megaHit.fasta	k191_1382838	1076	2551	+	msrE	1-1476/1476	===============	0/0	100.00	100.00	card	EU294228.1:21241-22717	MsrE is an ABC-F subfamily protein expressed to Klebsiella pneumoniae that confers resistance to erythromycin and streptogramin B antibiotics. It is associated with plasmid DNA. It is also 100% identical to ABC-F type ribosomal protection protein Msr(E) which is in multiple species.	macrolide;streptogramin
P14_megaHit.fasta	k191_1382838	2607	3491	+	mphE	1-885/885	===============	0/0	100.00	100.00	card	DQ839391.1:13757-12872	mphE is a macrolide phosphotransferase and resistance gene identified on a plasmid pRSB105.	macrolide
P14_megaHit.fasta	k191_1421853	1100	1850	+	OXA-464	10-760/762	===============	0/0	98.56	80.29	card	KU721146.1:0-762	Assigned by Lahey's list of beta-lactamases no accessions or other information available.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_14300	1	873	-	mefC	1-873/1224	===========....	0/0	71.32	90.38	card	AB571865.1:145536-144312	mefC is a macrolide efflux gene isolated from a plasmid in Photobacterium damselae.	macrolide
P14_megaHit.fasta	k191_1444845	1	707	+	tet(X)	333-1039/1167	....==========.	0/0	60.58	100.00	card	M37699.1:585-1752	Tet(X) is a flavin-dependent monooxygenase conferring resistance to tetracycline antibiotics. Tet(X) hydroxylates position 11a of the tetraketide group thus inactivating the antibiotic.	glycylcycline;tetracycline
P14_megaHit.fasta	k191_157622	731	1307	+	mphG	1-577/885	==========.....	0/0	65.20	87.00	card	AB571865.1:144308-143423	The mphG gene encodes a macrolide 2'-phosphotransferase found in Photobacterium damselae sharing sequence similarity to mphA in E. coli.	macrolide
P14_megaHit.fasta	k191_164360	217	972	+	RSD2-2	1-759/759	========/======	1/3	99.60	99.34	card	NG_063893.1:1-759	RSD2-2 is a RSD2 beta-lactamase.	carbapenem;cephalosporin
P14_megaHit.fasta	k191_185956	55	897	-	OXA-58	1-843/843	===============	0/0	100.00	100.00	card	CP000864.1:13383-14226	OXA-58 is a beta-lactamase found in A. baumannii.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_208424	2576	3391	-	sul2	1-816/816	===============	0/0	100.00	100.00	card	AY055428.1:21084-20268	Sul2 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria usually found on small plasmids.	sulfonamide
P14_megaHit.fasta	k191_215932	1	831	+	MOX-13	322-1152/1152	....===========	0/0	72.14	96.03	card	NG_055585.1:0-1152	MOX-13 is a MOX beta-lactamase.	cephalosporin;cephamycin;penam
P14_megaHit.fasta	k191_22093	1298	1639	-	YajC	1-339/339	========/======	1/3	100.00	83.33	card	VAOQ01003483.1:0-339	YajC interacts with the AcrAB-TolC efflux pump in a way that in uncharacterized but is shown to grant increased fitness in the presence of linezolid rifampicin and vancomycin.	cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycopeptide;glycylcycline;oxazolidinone;penam;phenicol;rifamycin;tetracycline
P14_megaHit.fasta	k191_225604	6	344	+	lnuD	157-495/495	....===========	0/0	68.48	84.66	card	EF452177.1:0-495	lnuD is a plasmid-mediated nucleotidyltransferase found in Streptococcus uberis.	lincosamide
P14_megaHit.fasta	k191_242265	1	1221	+	EreA	7-1221/1221	========/======	1/6	99.51	96.97	card	AY183453.1:2729-3950	EreA is an erythromycin esterase that hydrolyses the drug's lactone ring.	macrolide
P14_megaHit.fasta	k191_258192	1	645	+	OXA-280	184-828/828	...============	0/0	77.90	97.67	card	APPZ01000001.1:7525-8353	OXA-280 is a beta-lactamase found in Acinetobacter spp.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_260359	1	1299	-	tet(W)	229-1527/1920	.===========...	0/0	67.66	98.92	card	AJ222769.3:3686-5606	Tet(W) is a ribosomal protection protein. It is associated with both conjugative and non conjugative DNA and has been found strains of Clostridioides difficile.	tetracycline
P14_megaHit.fasta	k191_268481	921	1820	-	TLA-3	1-930/930	========/======	1/30	96.77	94.73	card	AP014611.1:150153-149223	TLA-3 is a beta-lactamase found in a transferable plasmid of Serratia marcescens clinical isolate. It confers resistance to ceftazidime cefotaxime and cefepime but not to cefmetazole and meropenem.	cephalosporin;fluoroquinolone;monobactam
P14_megaHit.fasta	k191_286271	874	1678	-	ANT(3'')-IIa	168-972/972	..=============	0/0	82.82	99.63	card	X02340.1:222-1194	ANT(3'')-IIa is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms.	aminoglycoside
P14_megaHit.fasta	k191_286271	1778	2608	-	OXA-4	1-831/831	===============	0/0	100.00	100.00	card	JN129451.1:1036-1867	OXA-4 is a beta-lactamase found in Enterobacteriaceae and P. aeruginosa.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_317215	106	990	-	mphG	1-885/885	===============	0/0	100.00	89.27	card	AB571865.1:144308-143423	The mphG gene encodes a macrolide 2'-phosphotransferase found in Photobacterium damselae sharing sequence similarity to mphA in E. coli.	macrolide
P14_megaHit.fasta	k191_318599	137	484	-	qacEdelta1	1-348/348	===============	0/0	100.00	100.00	card	U49101.1:1490-1838	QacEdelta1 is a resistance gene conferring resistance to antiseptics. It is different from QacE only at the 3'-terminus.	disinfecting_agents_and_antiseptics
P14_megaHit.fasta	k191_324709	49	888	+	sul1	1-840/840	===============	0/0	100.00	100.00	card	JF969163.1:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
P14_megaHit.fasta	k191_328879	537	1364	-	OXA-2	1-828/828	===============	0/0	100.00	100.00	card	M95287.4:2455-3283	OXA-2 is a beta-lactamase found in the Enterobacteriaceae family.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_367969	1776	2963	+	tet(39)	1-1188/1188	===============	0/0	100.00	100.00	card	AY743590.1:0-1188	Tet39 is a tetracycline efflux pump found in Gram-negative bacteria including Brevundimonas Stenotrophomonas Enterobacter Alcaligenes Acinetobacter and Providencia.	tetracycline
P14_megaHit.fasta	k191_372077	3924	4727	+	APH(3'')-Ib	1-804/804	===============	0/0	100.00	99.88	card	AF313472.2:15593-16397	APH(3'')-Ib is an aminoglycoside phosphotransferase encoded by plasmids transposons integrative conjugative elements and chromosomes in Enterobacteriaceae and Pseudomonas spp.	aminoglycoside
P14_megaHit.fasta	k191_372077	4727	5563	+	APH(6)-Id	1-837/837	===============	0/0	100.00	99.88	card	AF024602.1:3155-3992	APH(6)-Id is an aminoglycoside phosphotransferase encoded by plasmids integrative conjugative elements and chromosomal genomic islands in K. pneumoniae Salmonella spp. E. coli Shigella flexneri Providencia alcalifaciens Pseudomonas spp. V. cholerae Edwardsiella tarda Pasteurella multocida and Aeromonas bestiarum.	aminoglycoside
P14_megaHit.fasta	k191_378950	6	507	+	OXA-464	241-742/762	....===========	0/0	65.88	80.88	card	KU721146.1:0-762	Assigned by Lahey's list of beta-lactamases no accessions or other information available.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_378969	6	513	+	OXA-464	241-748/762	....===========	0/0	66.67	82.48	card	KU721146.1:0-762	Assigned by Lahey's list of beta-lactamases no accessions or other information available.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_387604	2083	2844	-	OXA-491	7-762/762	========/======	4/10	98.95	80.37	card	NG_049771.1:101-862	OXA-491 is a OXA beta-lactamase.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_389737	1	923	+	mefC	295-1217/1224	...============	0/0	75.41	97.51	card	AB571865.1:145536-144312	mefC is a macrolide efflux gene isolated from a plasmid in Photobacterium damselae.	macrolide
P14_megaHit.fasta	k191_391339	845	1705	-	TEM-116	1-861/861	===============	0/0	100.00	100.00	card	U36911.1:1429-2290	TEM-116 is a broad-spectrum beta-lactamase found in many species of bacteria.	cephalosporin;monobactam;penam;penem
P14_megaHit.fasta	k191_397820	6360	7550	+	tet(C)	1-1191/1191	===============	0/0	100.00	99.92	card	AY043299.1:5175-3984	Tet(C) is a tetracycline efflux pump found in many species of Gram-negative bacteria. It is typically found in plasmid DNA.	tetracycline
P14_megaHit.fasta	k191_404822	12	722	+	OXA-491	48-758/762	========/======	2/4	93.04	80.08	card	NG_049771.1:101-862	OXA-491 is a OXA beta-lactamase.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_416711	98	708	-	OXA-280	218-828/828	...============	0/0	73.79	95.58	card	APPZ01000001.1:7525-8353	OXA-280 is a beta-lactamase found in Acinetobacter spp.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_419401	1	782	+	mel	280-1061/1218	...===========.	0/0	64.20	86.06	card	AF227521.1:3269-4487	Mel a homolog of MsrA is an ABC-F subfamily protein associated with macrolide resistance. It is expressed on the same operon as mefA and mefE both MFS-type efflux proteins that confer macrolide resistance.	macrolide;streptogramin
P14_megaHit.fasta	k191_502020	81	840	+	OXA-464	1-760/762	===============	0/0	99.74	94.74	card	KU721146.1:0-762	Assigned by Lahey's list of beta-lactamases no accessions or other information available.	carbapenem;cephalosporin;penam
